work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size,salary_range
2022,Entry-level,Full-time,BI Analyst,76000,United States,Hybrid,United States,Large,50K–100K
2022,Senior-level,Full-time,Analytics Engineer,103432,United Kingdom,On-site,United Kingdom,Medium,100K–150K
2022,Senior-level,Full-time,Analytics Engineer,92350,United Kingdom,On-site,United Kingdom,Medium,50K–100K
2022,Senior-level,Full-time,Data Analyst,80000,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Analyst,52500,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,236000,United States,Remote,United States,Medium,200K+
2022,Senior-level,Full-time,Data Engineer,182000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,180000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Analyst,135000,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,Research Engineer,240000,United States,Remote,United States,Medium,200K+
2022,Entry-level,Part-time,Data Analyst,125404,China,Hybrid,United States,Small,100K–150K
2022,Senior-level,Full-time,Data Engineer,195000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,110000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Operations Analyst,123000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Operations Analyst,92250,United States,On-site,United States,Medium,50K–100K
2022,Mid-level,Full-time,ML Engineer,180000,United States,Remote,United States,Medium,150K–200K
2022,Mid-level,Full-time,ML Engineer,100000,United States,Remote,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,97000,United States,Remote,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,90000,United States,Remote,United States,Medium,50K–100K
2022,Senior-level,Full-time,Machine Learning Engineer,180000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,260000,United States,On-site,United States,Medium,200K+
2022,Senior-level,Full-time,Data Engineer,180000,United States,On-site,United States,Medium,150K–200K
2022,Executive-level,Full-time,Analytics Engineer,210000,United States,Remote,United States,Medium,200K+
2022,Executive-level,Full-time,Analytics Engineer,157000,United States,Remote,United States,Medium,150K–200K
2022,Mid-level,Full-time,Data Analyst,80000,United States,On-site,United States,Medium,50K–100K
2022,Mid-level,Full-time,Data Analyst,52500,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Architect,128000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Architect,81500,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Operations Engineer,105000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Operations Engineer,70000,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Scientist,175000,United States,On-site,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,122500,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Engineer,171000,United States,On-site,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,117000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Scientist,202800,United States,On-site,United States,Large,200K+
2022,Senior-level,Full-time,Data Scientist,104300,United States,On-site,United States,Large,100K–150K
2022,Senior-level,Full-time,Data Analyst,36773,Spain,On-site,Spain,Medium,25K-50K
2022,Mid-level,Full-time,Data Scientist,30000,Mexico,Remote,Mexico,Large,25K-50K
2022,Mid-level,Full-time,Analytics Engineer,78000,Brazil,Remote,Brazil,Medium,50K–100K
2022,Mid-level,Full-time,Analytics Engineer,48000,Brazil,Remote,Brazil,Medium,25K-50K
2022,Mid-level,Full-time,Data Engineer,78000,Brazil,Remote,Brazil,Medium,50K–100K
2022,Mid-level,Full-time,Data Engineer,42000,Brazil,Remote,Brazil,Medium,25K-50K
2022,Senior-level,Full-time,Data Architect,345600,United States,On-site,United States,Medium,200K+
2022,Senior-level,Full-time,Data Architect,230400,United States,On-site,United States,Medium,200K+
2022,Mid-level,Full-time,BI Analyst,78000,Brazil,Remote,Brazil,Medium,50K–100K
2022,Mid-level,Full-time,BI Analyst,48000,Brazil,Remote,Brazil,Medium,25K-50K
2022,Senior-level,Full-time,Data Analyst,175950,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Analyst,130050,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Engineer,205600,United States,On-site,United States,Large,200K+
2022,Senior-level,Full-time,Data Engineer,105700,United States,On-site,United States,Large,100K–150K
2022,Senior-level,Full-time,Data Analyst,236600,United States,Remote,United States,Medium,200K+
2022,Mid-level,Full-time,Data Scientist,84000,Brazil,Remote,Brazil,Medium,50K–100K
2022,Mid-level,Full-time,Data Scientist,54000,Brazil,Remote,Brazil,Medium,50K–100K
2022,Entry-level,Full-time,Data Scientist,80000,United States,Remote,United States,Large,50K–100K
2022,Senior-level,Full-time,Marketing Data Analyst,200000,United Kingdom,Remote,United Kingdom,Small,150K–200K
2022,Entry-level,Full-time,Data Scientist,73742,Canada,Remote,Canada,Large,50K–100K
2022,Senior-level,Full-time,Data Science Lead,165000,United States,Hybrid,United States,Small,150K–200K
2022,Entry-level,Full-time,Data Scientist,33246,United Kingdom,Hybrid,United Kingdom,Large,25K-50K
2021,Entry-level,Full-time,Power BI Developer,5409,India,Hybrid,India,Large,<25K
2021,Mid-level,Full-time,Data Engineer,75050,Australia,Hybrid,Australia,Large,50K–100K
2022,Entry-level,Full-time,Machine Learning Engineer,108000,United States,On-site,United States,Small,100K–150K
2022,Senior-level,Full-time,Product Data Scientist,8000,India,Remote,Singapore,Large,<25K
2022,Senior-level,Full-time,Data Scientist,155000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,38000,United States,Remote,United States,Medium,25K-50K
2022,Mid-level,Full-time,Data Analyst,85000,United States,On-site,United States,Medium,50K–100K
2022,Mid-level,Full-time,Data Analyst,65000,United States,On-site,United States,Medium,50K–100K
2022,Mid-level,Full-time,Data Engineer,110820,United Kingdom,On-site,United Kingdom,Medium,100K–150K
2022,Mid-level,Full-time,Data Engineer,92350,United Kingdom,On-site,United Kingdom,Medium,50K–100K
2022,Senior-level,Full-time,Data Scientist,153600,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,106800,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Scientist,50000,United States,Remote,United States,Medium,25K-50K
2022,Senior-level,Full-time,Data Scientist,123400,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Scientist,88100,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Scientist,120000,United States,Remote,United States,Small,100K–150K
2022,Senior-level,Full-time,Data Scientist,55000,United States,Remote,United States,Small,50K–100K
2022,Senior-level,Full-time,Analytics Engineer,150000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Analytics Engineer,120000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Science Consultant,139000,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Analyst,139600,United States,On-site,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Analyst,85700,United States,On-site,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,185000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,50000,United States,Remote,United States,Medium,25K-50K
2022,Senior-level,Full-time,Data Scientist,200000,United States,Remote,United States,Medium,150K–200K
2022,Mid-level,Full-time,ML Engineer,148500,United States,Remote,United States,Large,100K–150K
2022,Mid-level,Full-time,ML Engineer,98200,United States,Remote,United States,Large,50K–100K
2022,Senior-level,Full-time,Data Analyst,115000,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Data Analyst,95000,United States,Remote,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Architect,225000,United States,Remote,United States,Medium,200K+
2022,Senior-level,Full-time,Data Architect,66000,United States,Remote,United States,Medium,50K–100K
2022,Mid-level,Full-time,Data Manager,134000,United States,On-site,United States,Medium,100K–150K
2022,Mid-level,Full-time,Data Manager,98000,United States,On-site,United States,Medium,50K–100K
2022,Mid-level,Full-time,Data Analyst,105000,United States,On-site,United States,Medium,100K–150K
2022,Mid-level,Full-time,Data Analyst,62000,United States,On-site,United States,Medium,50K–100K
2022,Entry-level,Full-time,BI Data Analyst,57000,United States,Remote,United States,Large,50K–100K
2022,Senior-level,Full-time,Big Data Engineer,161311,Canada,Hybrid,Canada,Medium,150K–200K
2022,Mid-level,Full-time,Data Scientist,144200,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,Data Scientist,115360,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,Data Scientist,83171,Australia,On-site,Australia,Large,50K–100K
2022,Senior-level,Full-time,Principal Data Architect,38154,India,Remote,India,Large,25K-50K
2022,Senior-level,Full-time,Data Engineer,73546,Portugal,On-site,Portugal,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,42026,Portugal,On-site,Portugal,Medium,25K-50K
2022,Senior-level,Full-time,Data Architect,180000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Architect,160000,United States,Remote,United States,Medium,150K–200K
2022,Mid-level,Full-time,Data Scientist,108000,United States,Hybrid,United States,Large,100K–150K
2022,Senior-level,Full-time,Machine Learning Manager,200000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Machine Learning Manager,150000,United States,Remote,United States,Medium,100K–150K
2022,Executive-level,Full-time,Data Manager,125976,Canada,Hybrid,Canada,Large,100K–150K
2022,Senior-level,Full-time,Data Engineer,188700,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,160395,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,198440,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Scientist,144000,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Applied Scientist,191475,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Applied Scientist,141525,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,Data Scientist,75648,Germany,Remote,Germany,Small,50K–100K
2022,Senior-level,Full-time,Lead Data Scientist,156868,United States,Remote,United States,Large,150K–200K
2022,Senior-level,Full-time,BI Analyst,200000,Nigeria,Remote,Nigeria,Small,150K–200K
2022,Senior-level,Full-time,Lead Machine Learning Engineer,69344,Portugal,Remote,Portugal,Large,50K–100K
2022,Mid-level,Full-time,NLP Engineer,5132,Czech Republic,Remote,Czech Republic,Medium,<25K
2022,Senior-level,Contract,Data Analyst,90000,United States,Remote,United States,Medium,50K–100K
2022,Mid-level,Full-time,Research Scientist,126080,Germany,On-site,Germany,Small,100K–150K
2022,Mid-level,Full-time,Research Scientist,84053,Germany,On-site,Germany,Small,50K–100K
2022,Senior-level,Full-time,Data Engineer,200000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,180000,United States,Remote,United States,Medium,150K–200K
2022,Mid-level,Full-time,Analytics Engineer,108000,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,Analytics Engineer,85000,United States,Remote,United States,Medium,50K–100K
2022,Senior-level,Full-time,Data Engineer,165000,United States,Remote,United States,Medium,150K–200K
2022,Senior-level,Full-time,Data Engineer,132000,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Analytics Engineer,130000,United States,Remote,United States,Medium,100K–150K
2022,Senior-level,Full-time,Analytics Engineer,110000,United States,Remote,United States,Medium,100K–150K
2022,Mid-level,Full-time,BI Data Analyst,45050,Australia,Hybrid,Australia,Large,25K-50K
2021,Entry-level,Full-time,Data Analyst,42028,Australia,Hybrid,Australia,Large,25K-50K
2022,Mid-level,Full-time,Data Analytics Engineer,135000,United States,Remote,United States,Large,100K–150K
2022,Senior-level,Full-time,Data Engineer,178800,United States,Remote,United States,Large,150K–200K
